document1,document2,cosine,year1,year2,company1,company2
AES - 2016,PRAA - 2016,0.77761162007027,2016,2016,AES,PRAA
AES - 2017,PRAA - 2016,0.77891852120492,2017,2016,AES,PRAA
AES - 2018,PRAA - 2016,0.75971706932294,2018,2016,AES,PRAA
AES - 2019,PRAA - 2016,0.73977681513704,2019,2016,AES,PRAA
AES - 2020,PRAA - 2016,0.72060941773357,2020,2016,AES,PRAA
AES - 2021,PRAA - 2016,0.77261204091379,2021,2016,AES,PRAA
ALLY - 2015,PRAA - 2016,0.75332359354054,2015,2016,ALLY,PRAA
ALLY - 2016,PRAA - 2016,0.8084688697595,2016,2016,ALLY,PRAA
ALLY - 2017,PRAA - 2016,0.84967872980826,2017,2016,ALLY,PRAA
ALLY - 2018,PRAA - 2016,0.81283716301948,2018,2016,ALLY,PRAA
ALLY - 2019,PRAA - 2016,0.81083677038028,2019,2016,ALLY,PRAA
ALLY - 2020,PRAA - 2016,0.80469278493357,2020,2016,ALLY,PRAA
ALLY - 2021,PRAA - 2016,0.85896386840834,2021,2016,ALLY,PRAA
AXP - 2015,PRAA - 2016,0.90029431687104,2015,2016,AXP,PRAA
AXP - 2016,PRAA - 2016,0.79591294152008,2016,2016,AXP,PRAA
AXP - 2017,PRAA - 2016,0.83744874401022,2017,2016,AXP,PRAA
AXP - 2018,PRAA - 2016,0.78830426744525,2018,2016,AXP,PRAA
AXP - 2019,PRAA - 2016,0.79043432830434,2019,2016,AXP,PRAA
AXP - 2020,PRAA - 2016,0.81680938151896,2020,2016,AXP,PRAA
AXP - 2021,PRAA - 2016,0.83654125887853,2021,2016,AXP,PRAA
BAC - 2015,PRAA - 2016,0.90223125438661,2015,2016,BAC,PRAA
BAC - 2016,PRAA - 2016,0.87784171405083,2016,2016,BAC,PRAA
BAC - 2017,PRAA - 2016,0.84975125974785,2017,2016,BAC,PRAA
BAC - 2018,PRAA - 2016,0.79363199537815,2018,2016,BAC,PRAA
BAC - 2019,PRAA - 2016,0.79408245006852,2019,2016,BAC,PRAA
BAC - 2020,PRAA - 2016,0.79563737507498,2020,2016,BAC,PRAA
BAC - 2021,PRAA - 2016,0.82308876368038,2021,2016,BAC,PRAA
C - 2015,PRAA - 2016,0.91594132361996,2015,2016,C,PRAA
C - 2016,PRAA - 2016,0.93991044998976,2016,2016,C,PRAA
C - 2017,PRAA - 2016,0.87778695018562,2017,2016,C,PRAA
C - 2018,PRAA - 2016,0.8213172629114,2018,2016,C,PRAA
C - 2019,PRAA - 2016,0.81668751735014,2019,2016,C,PRAA
C - 2020,PRAA - 2016,0.81060727458199,2020,2016,C,PRAA
C - 2021,PRAA - 2016,0.84328304187579,2021,2016,C,PRAA
COF - 2015,PRAA - 2016,0.93716193492789,2015,2016,COF,PRAA
COF - 2016,PRAA - 2016,0.93366734147069,2016,2016,COF,PRAA
COF - 2017,PRAA - 2016,0.86913757926333,2017,2016,COF,PRAA
COF - 2018,PRAA - 2016,0.81950489457523,2018,2016,COF,PRAA
COF - 2019,PRAA - 2016,0.80924484640073,2019,2016,COF,PRAA
COF - 2020,PRAA - 2016,0.80445384577313,2020,2016,COF,PRAA
COF - 2021,PRAA - 2016,0.84900418325484,2021,2016,COF,PRAA
DFS - 2015,PRAA - 2016,0.82620687760414,2015,2016,DFS,PRAA
DFS - 2016,PRAA - 2016,0.81574948268619,2016,2016,DFS,PRAA
DFS - 2017,PRAA - 2016,0.86321553436826,2017,2016,DFS,PRAA
DFS - 2018,PRAA - 2016,0.82435118920219,2018,2016,DFS,PRAA
DFS - 2019,PRAA - 2016,0.8097003863523,2019,2016,DFS,PRAA
DFS - 2020,PRAA - 2016,0.83470682074616,2020,2016,DFS,PRAA
DFS - 2021,PRAA - 2016,0.86465606603358,2021,2016,DFS,PRAA
ECPG - 2015,PRAA - 2016,0.94754334218226,2015,2016,ECPG,PRAA
ECPG - 2016,PRAA - 2016,0.94484188727967,2016,2016,ECPG,PRAA
ECPG - 2017,PRAA - 2016,0.94199432302637,2017,2016,ECPG,PRAA
ECPG - 2018,PRAA - 2016,0.93312882030685,2018,2016,ECPG,PRAA
ECPG - 2019,PRAA - 2016,0.91987707184515,2019,2016,ECPG,PRAA
ECPG - 2020,PRAA - 2016,0.91681706263703,2020,2016,ECPG,PRAA
ECPG - 2021,PRAA - 2016,0.91873183636975,2021,2016,ECPG,PRAA
EFX - 2015,PRAA - 2016,0.80126429499922,2015,2016,EFX,PRAA
EFX - 2016,PRAA - 2016,0.83836099693283,2016,2016,EFX,PRAA
EFX - 2017,PRAA - 2016,0.88141079494827,2017,2016,EFX,PRAA
EFX - 2018,PRAA - 2016,0.87277533415697,2018,2016,EFX,PRAA
EFX - 2019,PRAA - 2016,0.88170610753626,2019,2016,EFX,PRAA
EFX - 2020,PRAA - 2016,0.88592615988002,2020,2016,EFX,PRAA
EFX - 2021,PRAA - 2016,0.86594803168289,2021,2016,EFX,PRAA
EXPGY - 2015,PRAA - 2016,0.56703491164166,2015,2016,EXPGY,PRAA
EXPGY - 2016,PRAA - 2016,0.84782555926535,2016,2016,EXPGY,PRAA
EXPGY - 2017,PRAA - 2016,0.88222368863072,2017,2016,EXPGY,PRAA
EXPGY - 2018,PRAA - 2016,0.87431348096055,2018,2016,EXPGY,PRAA
EXPGY - 2019,PRAA - 2016,0.8837256183284,2019,2016,EXPGY,PRAA
EXPGY - 2020,PRAA - 2016,0.88648481508395,2020,2016,EXPGY,PRAA
EXPGY - 2021,PRAA - 2016,0.88511121327987,2021,2016,EXPGY,PRAA
JPM - 2015,PRAA - 2016,0.90721442363164,2015,2016,JPM,PRAA
JPM - 2016,PRAA - 2016,0.89259742971128,2016,2016,JPM,PRAA
JPM - 2017,PRAA - 2016,0.8518757821516,2017,2016,JPM,PRAA
JPM - 2018,PRAA - 2016,0.80867155981844,2018,2016,JPM,PRAA
JPM - 2019,PRAA - 2016,0.79672903863151,2019,2016,JPM,PRAA
JPM - 2020,PRAA - 2016,0.7935096942732,2020,2016,JPM,PRAA
JPM - 2021,PRAA - 2016,0.83154997281502,2021,2016,JPM,PRAA
"NAVI - 2015",PRAA - 2016,0.80741070491269,2015,2016,"NAVI",PRAA
"NAVI - 2016",PRAA - 2016,0.7939332955653,2016,2016,"NAVI",PRAA
"NAVI - 2017",PRAA - 2016,0.74012843763034,2017,2016,"NAVI",PRAA
"NAVI - 2018",PRAA - 2016,0.73380778310755,2018,2016,"NAVI",PRAA
"NAVI - 2019",PRAA - 2016,0.73404477789164,2019,2016,"NAVI",PRAA
"NAVI - 2020",PRAA - 2016,0.75760660130502,2020,2016,"NAVI",PRAA
"NAVI - 2021",PRAA - 2016,0.80847986447982,2021,2016,"NAVI",PRAA
NSM - 2015,PRAA - 2016,0.85141061683523,2015,2016,NSM,PRAA
NSM - 2016,PRAA - 2016,0.82804250859651,2016,2016,NSM,PRAA
NSM - 2017,PRAA - 2016,0.84242371770377,2017,2016,NSM,PRAA
NSM - 2018,PRAA - 2016,0.82622528076562,2018,2016,NSM,PRAA
NSM - 2019,PRAA - 2016,0.78625994515535,2019,2016,NSM,PRAA
NSM - 2020,PRAA - 2016,0.82492036415746,2020,2016,NSM,PRAA
NSM - 2021,PRAA - 2016,0.83283692719828,2021,2016,NSM,PRAA
OCN - 2015,PRAA - 2016,0.85189337420576,2015,2016,OCN,PRAA
OCN - 2016,PRAA - 2016,0.83210731742834,2016,2016,OCN,PRAA
OCN - 2017,PRAA - 2016,0.83276900819735,2017,2016,OCN,PRAA
OCN - 2018,PRAA - 2016,0.8280332879383,2018,2016,OCN,PRAA
OCN - 2019,PRAA - 2016,0.8012455846947,2019,2016,OCN,PRAA
OCN - 2020,PRAA - 2016,0.75282254923443,2020,2016,OCN,PRAA
OCN - 2021,PRAA - 2016,0.85194828194049,2021,2016,OCN,PRAA
PNC - 2015,PRAA - 2016,0.79197991718006,2015,2016,PNC,PRAA
PNC - 2016,PRAA - 2016,0.84324548379048,2016,2016,PNC,PRAA
PNC - 2017,PRAA - 2016,0.83395473160753,2017,2016,PNC,PRAA
PNC - 2018,PRAA - 2016,0.774974154464,2018,2016,PNC,PRAA
PNC - 2019,PRAA - 2016,0.75064761513092,2019,2016,PNC,PRAA
PNC - 2020,PRAA - 2016,0.76819188376571,2020,2016,PNC,PRAA
PNC - 2021,PRAA - 2016,0.81743286605276,2021,2016,PNC,PRAA
PRAA - 2015,PRAA - 2016,0.9901917309681,2015,2016,PRAA,PRAA
ADS - 2016,PRAA - 2017,0.64836205653245,2016,2017,ADS,PRAA
ADS - 2017,PRAA - 2017,0.88804695017267,2017,2017,ADS,PRAA
ADS - 2018,PRAA - 2017,0.88703419470935,2018,2017,ADS,PRAA
ADS - 2019,PRAA - 2017,0.87000950037506,2019,2017,ADS,PRAA
ADS - 2020,PRAA - 2017,0.86394984945283,2020,2017,ADS,PRAA
ADS - 2021,PRAA - 2017,0.88660183778417,2021,2017,ADS,PRAA
AES - 2015,PRAA - 2017,0.79317299124713,2015,2017,AES,PRAA
AES - 2016,PRAA - 2017,0.78019912023567,2016,2017,AES,PRAA
AES - 2017,PRAA - 2017,0.79582609531741,2017,2017,AES,PRAA
AES - 2018,PRAA - 2017,0.78723175915451,2018,2017,AES,PRAA
AES - 2019,PRAA - 2017,0.765715889643,2019,2017,AES,PRAA
AES - 2020,PRAA - 2017,0.75055260027075,2020,2017,AES,PRAA
AES - 2021,PRAA - 2017,0.80295296740851,2021,2017,AES,PRAA
ALLY - 2015,PRAA - 2017,0.71397164514807,2015,2017,ALLY,PRAA
ALLY - 2016,PRAA - 2017,0.77889459082331,2016,2017,ALLY,PRAA
ALLY - 2017,PRAA - 2017,0.86424803052365,2017,2017,ALLY,PRAA
ALLY - 2018,PRAA - 2017,0.83712679204909,2018,2017,ALLY,PRAA
ALLY - 2019,PRAA - 2017,0.83317148597385,2019,2017,ALLY,PRAA
ALLY - 2020,PRAA - 2017,0.82658105301778,2020,2017,ALLY,PRAA
ALLY - 2021,PRAA - 2017,0.8807883840805,2021,2017,ALLY,PRAA
AXP - 2015,PRAA - 2017,0.89137124571098,2015,2017,AXP,PRAA
AXP - 2016,PRAA - 2017,0.77237635584457,2016,2017,AXP,PRAA
AXP - 2017,PRAA - 2017,0.84875785117033,2017,2017,AXP,PRAA
AXP - 2018,PRAA - 2017,0.81037325541984,2018,2017,AXP,PRAA
AXP - 2019,PRAA - 2017,0.80669776089259,2019,2017,AXP,PRAA
AXP - 2020,PRAA - 2017,0.83342002859831,2020,2017,AXP,PRAA
AXP - 2021,PRAA - 2017,0.853012843087,2021,2017,AXP,PRAA
BAC - 2015,PRAA - 2017,0.90455856982728,2015,2017,BAC,PRAA
BAC - 2016,PRAA - 2017,0.87986036556884,2016,2017,BAC,PRAA
BAC - 2017,PRAA - 2017,0.85724819750403,2017,2017,BAC,PRAA
BAC - 2018,PRAA - 2017,0.81362476584399,2018,2017,BAC,PRAA
BAC - 2019,PRAA - 2017,0.8130495451746,2019,2017,BAC,PRAA
BAC - 2020,PRAA - 2017,0.8124834119581,2020,2017,BAC,PRAA
BAC - 2021,PRAA - 2017,0.83851319054084,2021,2017,BAC,PRAA
C - 2015,PRAA - 2017,0.89992325566976,2015,2017,C,PRAA
C - 2016,PRAA - 2017,0.93490685103389,2016,2017,C,PRAA
C - 2017,PRAA - 2017,0.88559032107881,2017,2017,C,PRAA
C - 2018,PRAA - 2017,0.84418666959363,2018,2017,C,PRAA
C - 2019,PRAA - 2017,0.83946776310394,2019,2017,C,PRAA
C - 2020,PRAA - 2017,0.83323004806092,2020,2017,C,PRAA
C - 2021,PRAA - 2017,0.86227065534595,2021,2017,C,PRAA
COF - 2015,PRAA - 2017,0.93431422232643,2015,2017,COF,PRAA
COF - 2016,PRAA - 2017,0.92966024991467,2016,2017,COF,PRAA
COF - 2017,PRAA - 2017,0.87799716639446,2017,2017,COF,PRAA
COF - 2018,PRAA - 2017,0.84300652298007,2018,2017,COF,PRAA
COF - 2019,PRAA - 2017,0.83039122053865,2019,2017,COF,PRAA
COF - 2020,PRAA - 2017,0.82576236103093,2020,2017,COF,PRAA
COF - 2021,PRAA - 2017,0.87001842168291,2021,2017,COF,PRAA
DFS - 2015,PRAA - 2017,0.823980174963,2015,2017,DFS,PRAA
DFS - 2016,PRAA - 2017,0.81005402734768,2016,2017,DFS,PRAA
DFS - 2017,PRAA - 2017,0.87301673078648,2017,2017,DFS,PRAA
DFS - 2018,PRAA - 2017,0.84491044885737,2018,2017,DFS,PRAA
DFS - 2019,PRAA - 2017,0.83244237670714,2019,2017,DFS,PRAA
DFS - 2020,PRAA - 2017,0.85293050337172,2020,2017,DFS,PRAA
DFS - 2021,PRAA - 2017,0.88320780673025,2021,2017,DFS,PRAA
ECPG - 2015,PRAA - 2017,0.94667374266144,2015,2017,ECPG,PRAA
ECPG - 2016,PRAA - 2017,0.94364860751751,2016,2017,ECPG,PRAA
ECPG - 2017,PRAA - 2017,0.95308538441553,2017,2017,ECPG,PRAA
ECPG - 2018,PRAA - 2017,0.9496016841157,2018,2017,ECPG,PRAA
ECPG - 2019,PRAA - 2017,0.93384804526955,2019,2017,ECPG,PRAA
ECPG - 2020,PRAA - 2017,0.93213814400574,2020,2017,ECPG,PRAA
ECPG - 2021,PRAA - 2017,0.93498952452741,2021,2017,ECPG,PRAA
EFX - 2015,PRAA - 2017,0.81270649676813,2015,2017,EFX,PRAA
EFX - 2016,PRAA - 2017,0.8507660597791,2016,2017,EFX,PRAA
EFX - 2017,PRAA - 2017,0.89941671483044,2017,2017,EFX,PRAA
EFX - 2018,PRAA - 2017,0.90040985118012,2018,2017,EFX,PRAA
EFX - 2019,PRAA - 2017,0.90571964119701,2019,2017,EFX,PRAA
EFX - 2020,PRAA - 2017,0.91040612384466,2020,2017,EFX,PRAA
EFX - 2021,PRAA - 2017,0.89536624181012,2021,2017,EFX,PRAA
EXPGY - 2015,PRAA - 2017,0.58328325437761,2015,2017,EXPGY,PRAA
EXPGY - 2016,PRAA - 2017,0.8573385202862,2016,2017,EXPGY,PRAA
EXPGY - 2017,PRAA - 2017,0.9014557275003,2017,2017,EXPGY,PRAA
EXPGY - 2018,PRAA - 2017,0.9017037483161,2018,2017,EXPGY,PRAA
EXPGY - 2019,PRAA - 2017,0.90770205239044,2019,2017,EXPGY,PRAA
EXPGY - 2020,PRAA - 2017,0.91120954436636,2020,2017,EXPGY,PRAA
EXPGY - 2021,PRAA - 2017,0.90978586726557,2021,2017,EXPGY,PRAA
JPM - 2015,PRAA - 2017,0.90309861815012,2015,2017,JPM,PRAA
JPM - 2016,PRAA - 2017,0.88645347292109,2016,2017,JPM,PRAA
JPM - 2017,PRAA - 2017,0.86199844006562,2017,2017,JPM,PRAA
JPM - 2018,PRAA - 2017,0.82863978539376,2018,2017,JPM,PRAA
JPM - 2019,PRAA - 2017,0.81678395025472,2019,2017,JPM,PRAA
JPM - 2020,PRAA - 2017,0.81203555992981,2020,2017,JPM,PRAA
JPM - 2021,PRAA - 2017,0.84870009825724,2021,2017,JPM,PRAA
"NAVI - 2015",PRAA - 2017,0.79722032188022,2015,2017,"NAVI",PRAA
"NAVI - 2016",PRAA - 2017,0.78747045104267,2016,2017,"NAVI",PRAA
"NAVI - 2017",PRAA - 2017,0.74210984963308,2017,2017,"NAVI",PRAA
"NAVI - 2018",PRAA - 2017,0.75088073856992,2018,2017,"NAVI",PRAA
"NAVI - 2019",PRAA - 2017,0.74630942259478,2019,2017,"NAVI",PRAA
"NAVI - 2020",PRAA - 2017,0.77264177849688,2020,2017,"NAVI",PRAA
"NAVI - 2021",PRAA - 2017,0.82442645707671,2021,2017,"NAVI",PRAA
NSM - 2015,PRAA - 2017,0.85013333707741,2015,2017,NSM,PRAA
NSM - 2016,PRAA - 2017,0.83029471050048,2016,2017,NSM,PRAA
NSM - 2017,PRAA - 2017,0.85725851149232,2017,2017,NSM,PRAA
NSM - 2018,PRAA - 2017,0.84958477215077,2018,2017,NSM,PRAA
NSM - 2019,PRAA - 2017,0.81793468751395,2019,2017,NSM,PRAA
NSM - 2020,PRAA - 2017,0.84645403987001,2020,2017,NSM,PRAA
NSM - 2021,PRAA - 2017,0.85725998130182,2021,2017,NSM,PRAA
OCN - 2015,PRAA - 2017,0.85834936711445,2015,2017,OCN,PRAA
OCN - 2016,PRAA - 2017,0.8374043685775,2016,2017,OCN,PRAA
OCN - 2017,PRAA - 2017,0.85234333215742,2017,2017,OCN,PRAA
OCN - 2018,PRAA - 2017,0.85472392824486,2018,2017,OCN,PRAA
OCN - 2019,PRAA - 2017,0.82952140012743,2019,2017,OCN,PRAA
OCN - 2020,PRAA - 2017,0.79187414745626,2020,2017,OCN,PRAA
OCN - 2021,PRAA - 2017,0.8769269178373,2021,2017,OCN,PRAA
PNC - 2015,PRAA - 2017,0.78915030898523,2015,2017,PNC,PRAA
PNC - 2016,PRAA - 2017,0.84917935770732,2016,2017,PNC,PRAA
PNC - 2017,PRAA - 2017,0.84073236959649,2017,2017,PNC,PRAA
PNC - 2018,PRAA - 2017,0.79255972391616,2018,2017,PNC,PRAA
PNC - 2019,PRAA - 2017,0.76818739641554,2019,2017,PNC,PRAA
PNC - 2020,PRAA - 2017,0.77960642526807,2020,2017,PNC,PRAA
PNC - 2021,PRAA - 2017,0.83416092971137,2021,2017,PNC,PRAA
PRAA - 2015,PRAA - 2017,0.9795091515848,2015,2017,PRAA,PRAA
PRAA - 2016,PRAA - 2017,0.99003888361057,2016,2017,PRAA,PRAA
ADS - 2016,PRAA - 2018,0.66506311691874,2016,2018,ADS,PRAA
ADS - 2017,PRAA - 2018,0.88576295752876,2017,2018,ADS,PRAA
ADS - 2018,PRAA - 2018,0.9087664753507,2018,2018,ADS,PRAA
ADS - 2019,PRAA - 2018,0.89592547390086,2019,2018,ADS,PRAA
ADS - 2020,PRAA - 2018,0.89214286135267,2020,2018,ADS,PRAA
ADS - 2021,PRAA - 2018,0.91133529819576,2021,2018,ADS,PRAA
AES - 2015,PRAA - 2018,0.78150721061734,2015,2018,AES,PRAA
AES - 2016,PRAA - 2018,0.76969706342546,2016,2018,AES,PRAA
AES - 2017,PRAA - 2018,0.80963328373559,2017,2018,AES,PRAA
AES - 2018,PRAA - 2018,0.82411921587817,2018,2018,AES,PRAA
AES - 2019,PRAA - 2018,0.80506577400357,2019,2018,AES,PRAA
AES - 2020,PRAA - 2018,0.79474427944787,2020,2018,AES,PRAA
AES - 2021,PRAA - 2018,0.83835038249538,2021,2018,AES,PRAA
ALLY - 2015,PRAA - 2018,0.70218351674406,2015,2018,ALLY,PRAA
ALLY - 2016,PRAA - 2018,0.76708278119742,2016,2018,ALLY,PRAA
ALLY - 2017,PRAA - 2018,0.87095138217265,2017,2018,ALLY,PRAA
ALLY - 2018,PRAA - 2018,0.87544396450117,2018,2018,ALLY,PRAA
ALLY - 2019,PRAA - 2018,0.86686684653539,2019,2018,ALLY,PRAA
ALLY - 2020,PRAA - 2018,0.85978934558667,2020,2018,ALLY,PRAA
ALLY - 2021,PRAA - 2018,0.9012304003295,2021,2018,ALLY,PRAA
AXP - 2015,PRAA - 2018,0.86997287076394,2015,2018,AXP,PRAA
AXP - 2016,PRAA - 2018,0.75709426797237,2016,2018,AXP,PRAA
AXP - 2017,PRAA - 2018,0.85145693757252,2017,2018,AXP,PRAA
AXP - 2018,PRAA - 2018,0.8488605494741,2018,2018,AXP,PRAA
AXP - 2019,PRAA - 2018,0.83675794059665,2019,2018,AXP,PRAA
AXP - 2020,PRAA - 2018,0.86123328189826,2020,2018,AXP,PRAA
AXP - 2021,PRAA - 2018,0.87554768465123,2021,2018,AXP,PRAA
BAC - 2015,PRAA - 2018,0.88849213909,2015,2018,BAC,PRAA
BAC - 2016,PRAA - 2018,0.85502989524155,2016,2018,BAC,PRAA
BAC - 2017,PRAA - 2018,0.85513993653366,2017,2018,BAC,PRAA
BAC - 2018,PRAA - 2018,0.85066658536217,2018,2018,BAC,PRAA
BAC - 2019,PRAA - 2018,0.84747735660558,2019,2018,BAC,PRAA
BAC - 2020,PRAA - 2018,0.84480406283304,2020,2018,BAC,PRAA
BAC - 2021,PRAA - 2018,0.86273720713664,2021,2018,BAC,PRAA
C - 2015,PRAA - 2018,0.88184556920687,2015,2018,C,PRAA
C - 2016,PRAA - 2018,0.91756213088186,2016,2018,C,PRAA
C - 2017,PRAA - 2018,0.88615240137036,2017,2018,C,PRAA
C - 2018,PRAA - 2018,0.88579905094322,2018,2018,C,PRAA
C - 2019,PRAA - 2018,0.8809587525014,2019,2018,C,PRAA
C - 2020,PRAA - 2018,0.87324693437848,2020,2018,C,PRAA
C - 2021,PRAA - 2018,0.89349432208494,2021,2018,C,PRAA
COF - 2015,PRAA - 2018,0.92000592023354,2015,2018,COF,PRAA
COF - 2016,PRAA - 2018,0.90567222585737,2016,2018,COF,PRAA
COF - 2017,PRAA - 2018,0.87599855622369,2017,2018,COF,PRAA
COF - 2018,PRAA - 2018,0.87791116477936,2018,2018,COF,PRAA
COF - 2019,PRAA - 2018,0.86399388114052,2019,2018,COF,PRAA
COF - 2020,PRAA - 2018,0.85750126352103,2020,2018,COF,PRAA
COF - 2021,PRAA - 2018,0.88961776102853,2021,2018,COF,PRAA
DFS - 2015,PRAA - 2018,0.80326497418045,2015,2018,DFS,PRAA
DFS - 2016,PRAA - 2018,0.79351967590959,2016,2018,DFS,PRAA
DFS - 2017,PRAA - 2018,0.86733645277628,2017,2018,DFS,PRAA
DFS - 2018,PRAA - 2018,0.87419658408358,2018,2018,DFS,PRAA
DFS - 2019,PRAA - 2018,0.867481400897,2019,2018,DFS,PRAA
DFS - 2020,PRAA - 2018,0.87619087838461,2020,2018,DFS,PRAA
DFS - 2021,PRAA - 2018,0.89907880295466,2021,2018,DFS,PRAA
ECPG - 2015,PRAA - 2018,0.92938623221491,2015,2018,ECPG,PRAA
ECPG - 2016,PRAA - 2018,0.92114530946942,2016,2018,ECPG,PRAA
ECPG - 2017,PRAA - 2018,0.94862308603648,2017,2018,ECPG,PRAA
ECPG - 2018,PRAA - 2018,0.95314305596204,2018,2018,ECPG,PRAA
ECPG - 2019,PRAA - 2018,0.94684518595089,2019,2018,ECPG,PRAA
ECPG - 2020,PRAA - 2018,0.94346985078246,2020,2018,ECPG,PRAA
ECPG - 2021,PRAA - 2018,0.93540738533492,2021,2018,ECPG,PRAA
EFX - 2015,PRAA - 2018,0.80456898548958,2015,2018,EFX,PRAA
EFX - 2016,PRAA - 2018,0.83123062987805,2016,2018,EFX,PRAA
EFX - 2017,PRAA - 2018,0.8890070910827,2017,2018,EFX,PRAA
EFX - 2018,PRAA - 2018,0.91008519837646,2018,2018,EFX,PRAA
EFX - 2019,PRAA - 2018,0.90509051606792,2019,2018,EFX,PRAA
EFX - 2020,PRAA - 2018,0.91107065259421,2020,2018,EFX,PRAA
EFX - 2021,PRAA - 2018,0.90458102398822,2021,2018,EFX,PRAA
EXPGY - 2015,PRAA - 2018,0.59790499657469,2015,2018,EXPGY,PRAA
EXPGY - 2016,PRAA - 2018,0.83531872293954,2016,2018,EXPGY,PRAA
EXPGY - 2017,PRAA - 2018,0.8905664970165,2017,2018,EXPGY,PRAA
EXPGY - 2018,PRAA - 2018,0.90973960350909,2018,2018,EXPGY,PRAA
EXPGY - 2019,PRAA - 2018,0.90709576525992,2019,2018,EXPGY,PRAA
EXPGY - 2020,PRAA - 2018,0.91226392474229,2020,2018,EXPGY,PRAA
EXPGY - 2021,PRAA - 2018,0.91461176161228,2021,2018,EXPGY,PRAA
JPM - 2015,PRAA - 2018,0.88625294995365,2015,2018,JPM,PRAA
JPM - 2016,PRAA - 2018,0.86235374444082,2016,2018,JPM,PRAA
JPM - 2017,PRAA - 2018,0.86110751334078,2017,2018,JPM,PRAA
JPM - 2018,PRAA - 2018,0.85918384155241,2018,2018,JPM,PRAA
JPM - 2019,PRAA - 2018,0.85048982673227,2019,2018,JPM,PRAA
JPM - 2020,PRAA - 2018,0.84597692369203,2020,2018,JPM,PRAA
JPM - 2021,PRAA - 2018,0.87371813335902,2021,2018,JPM,PRAA
"NAVI - 2015",PRAA - 2018,0.77714939161006,2015,2018,"NAVI",PRAA
"NAVI - 2016",PRAA - 2018,0.76889481676102,2016,2018,"NAVI",PRAA
"NAVI - 2017",PRAA - 2018,0.74046408002206,2017,2018,"NAVI",PRAA
"NAVI - 2018",PRAA - 2018,0.78238358319691,2018,2018,"NAVI",PRAA
"NAVI - 2019",PRAA - 2018,0.76995513603171,2019,2018,"NAVI",PRAA
"NAVI - 2020",PRAA - 2018,0.79304185144863,2020,2018,"NAVI",PRAA
"NAVI - 2021",PRAA - 2018,0.83827460975062,2021,2018,"NAVI",PRAA
NSM - 2015,PRAA - 2018,0.82577384498537,2015,2018,NSM,PRAA
NSM - 2016,PRAA - 2018,0.79552079880652,2016,2018,NSM,PRAA
NSM - 2017,PRAA - 2018,0.8451478600657,2017,2018,NSM,PRAA
NSM - 2018,PRAA - 2018,0.86435432552446,2018,2018,NSM,PRAA
NSM - 2019,PRAA - 2018,0.85558318187686,2019,2018,NSM,PRAA
NSM - 2020,PRAA - 2018,0.86227776880869,2020,2018,NSM,PRAA
NSM - 2021,PRAA - 2018,0.87881937401588,2021,2018,NSM,PRAA
OCN - 2015,PRAA - 2018,0.84540374374787,2015,2018,OCN,PRAA
OCN - 2016,PRAA - 2018,0.80741819552273,2016,2018,OCN,PRAA
OCN - 2017,PRAA - 2018,0.85249958303779,2017,2018,OCN,PRAA
OCN - 2018,PRAA - 2018,0.87365204624796,2018,2018,OCN,PRAA
OCN - 2019,PRAA - 2018,0.85185264800164,2019,2018,OCN,PRAA
OCN - 2020,PRAA - 2018,0.83735467496357,2020,2018,OCN,PRAA
OCN - 2021,PRAA - 2018,0.88684368742446,2021,2018,OCN,PRAA
PNC - 2015,PRAA - 2018,0.78134753051716,2015,2018,PNC,PRAA
PNC - 2016,PRAA - 2018,0.82392420642113,2016,2018,PNC,PRAA
PNC - 2017,PRAA - 2018,0.83791419494281,2017,2018,PNC,PRAA
PNC - 2018,PRAA - 2018,0.82661865426905,2018,2018,PNC,PRAA
PNC - 2019,PRAA - 2018,0.80840722527673,2019,2018,PNC,PRAA
PNC - 2020,PRAA - 2018,0.80012772556534,2020,2018,PNC,PRAA
PNC - 2021,PRAA - 2018,0.8612399106859,2021,2018,PNC,PRAA
PRAA - 2015,PRAA - 2018,0.96487868402046,2015,2018,PRAA,PRAA
PRAA - 2016,PRAA - 2018,0.96369756131633,2016,2018,PRAA,PRAA
PRAA - 2017,PRAA - 2018,0.98349395251686,2017,2018,PRAA,PRAA
ADS - 2016,PRAA - 2019,0.67334809534503,2016,2019,ADS,PRAA
ADS - 2017,PRAA - 2019,0.86986827421906,2017,2019,ADS,PRAA
ADS - 2018,PRAA - 2019,0.89080546955374,2018,2019,ADS,PRAA
ADS - 2019,PRAA - 2019,0.8819869496727,2019,2019,ADS,PRAA
ADS - 2020,PRAA - 2019,0.88029723503126,2020,2019,ADS,PRAA
ADS - 2021,PRAA - 2019,0.89932127001049,2021,2019,ADS,PRAA
AES - 2015,PRAA - 2019,0.76816095742213,2015,2019,AES,PRAA
AES - 2016,PRAA - 2019,0.75715683041039,2016,2019,AES,PRAA
AES - 2017,PRAA - 2019,0.79235388084552,2017,2019,AES,PRAA
AES - 2018,PRAA - 2019,0.80295767397342,2018,2019,AES,PRAA
AES - 2019,PRAA - 2019,0.78827476017239,2019,2019,AES,PRAA
AES - 2020,PRAA - 2019,0.77839577178765,2020,2019,AES,PRAA
AES - 2021,PRAA - 2019,0.82225551164272,2021,2019,AES,PRAA
ALLY - 2015,PRAA - 2019,0.71312259367416,2015,2019,ALLY,PRAA
ALLY - 2016,PRAA - 2019,0.77253145455115,2016,2019,ALLY,PRAA
